日本麗克特減醣電鍋,日本 recolte,2232220,4680,https://market.icook.tw//products/recolte-pot,"品名：日本麗克特減醣電鍋,內容物：主機、內鍋、蒸鍋、不鏽鋼盤、矽膠隔熱手套1組、電源線、量杯（180ml）、飯勺、27 道專用精緻食譜,尺寸：<code>主機</code> W22 x D23.5 x H23cm／<code>內鍋</code> W18xD18xH10.5cm／<code>蒸鍋</code> W15.5xD15.5xH8cm,炊飯容量 : 180ml～630ml （1～5杯）,內鍋容量 : 約1200ml,重量：2.4kg,電壓：110V／60Hz,功率：500W,電源線：1.1m,材質：<code>本體</code> 聚丙烯合成樹脂 / <code>內鍋</code><code></code> 鋁合金（不沾塗層）／<code>蒸鍋</code> 304不鏽鋼（不沾塗層）/ <code>蒸盤</code> 不鏽鋼,產地：日本品牌，日本設計，中國製造,保固：機體原廠 1 年保固,商品驗證識別號碼: R35178,產品責任險：本商品已投保新光產險 3200 萬產品責任險,醣質檢驗：<a href=""https://imgur.com/a/wUJseNM"" rel=""nofollow noopener"" target=""_blank"">台灣 interteck 精煮模式</a>、<a href=""https://imgur.com/a/dQUFNgK"" rel=""nofollow noopener"" target=""_blank"">台灣 interteck 低醣模式</a>、<a href=""https://imgur.com/a/SRl81Md"" rel=""nofollow noopener"" target=""_blank"">日本 Sunatec 低醣模式</a> ,<span style=""color: #c0504d;""> 注意事項：</span>,建議若有特殊疾病的人，請要先詢問過醫生，看是否適合自己的身體狀況！「減醣電子鍋」雖然降低了醣類攝取，但還是要掌握適當的「量」並搭配運動，減醣生活也能輕鬆又快樂！"
日本麗克特單杯咖啡機,日本 recolte,,1980,https://market.icook.tw//products/recolte-solokaffeplus,"<span style=""color: #1f497d;"">品名：recolte Solo Kaffe 單杯咖啡機</span>,顏色：經典紅／磨砂灰／簡約白,尺寸：W16.5 x D9 x H21 cm,重量：710g,容量：200ml,內容：主機、雙層玻璃杯、不鏽鋼金屬濾網、咖啡量勺、一體式水槽、專用簡易食譜,材質：樹脂、不鏽鋼、耐熱玻璃,電壓：110V/ 60 HZ／350W,產地：日本設計，中國製造,本商品已投保新光產險 1500 萬產品責任險"
日本麗克特Hot Plate電烤盤,日本 recolte,2656040,3980,https://market.icook.tw//products/recolte-hotplate,"品名：蒸籠組,內容物：蒸籠、蒸盤、精緻食譜,規格：W39 x D23 x H10.5cm,重量：<code>蒸籠</code> 310g／<code>蒸架</code> 100g,材質：<code>蒸籠</code> Tritan／<code>蒸架</code> 304不鏽鋼,注意：需搭配【陶瓷深鍋】使用，不可單獨使用。"
日本麗克特花灑萃取咖啡機 ,日本 recolte,,2180,https://market.icook.tw//products/recolteraindrip,"<span style=""color: #1f497d;"">品名：recolte </span><span style=""color: #1f497d;""><span style=""caret-color: #1f497d;"">Rain Drip 花灑萃取咖啡機</span></span>,顏色：香草白 / 曜石黑,尺寸：W14.5 x D20.5 x H25.5 cm,重量：1000g,容量：480ml,內容：主機、水箱、玻璃壺、濾架、量勺,材質：ABS、PP、耐熱玻璃,電壓：110V/ 60 HZ／680W,產地：日本設計，中國製造,商品驗證識別號碼：R35178,本商品已投保新光產險 3200 萬產品責任險"
日本麗克特經典快煮壺,日本 recolte,,2480,https://market.icook.tw//products/recolte-clair,"<span style=""color: #1f497d;"">品名：recolte Clair 經典快煮壺</span>,顏色：經典紅／簡約白／質感黑,尺寸：W23.6 x D13.5 x H20 cm,重量：770g,容量：800ml,內容：主機、上蓋、加熱底座、使用說明書、保固卡,材質： <code>壺身、壺蓋</code> 304不鏽鋼,電壓：110V/ 60 HZ／1000W,產地：日本設計，中國製造,商品驗證識別號碼：R39578,本商品已投保新光產險 3200 萬產品責任險"
日本麗克特萬用食物調理機,日本 recolte,,2480,https://market.icook.tw//products/recolte-bonne,"品名：日本麗克特 Bonne 萬用食物調理機,顏色：胭脂紅、香檳白、珊瑚藍,尺寸：W12.4xD11.7xH23.4cm,重量：1100g,容量：500ml,材質：<code>本體</code> ABS / <code>磨泥盤</code> 奶油攪拌盤／<code>傳動軸</code> PP樹脂 / <code>杯蓋、調理杯</code> Tritan／<code>刀片</code> 不鏽鋼 / <code>矽膠圈</code> 矽膠／<code>料理刮刀</code> PE樹脂,電壓：110V／60Hz／200W,內容物： 主機、調理杯、杯蓋、傳動軸、磨泥盤、奶油攪拌盤、四刃刀頭、料理刮刀、中文操作手冊、商品服務保證卡、28道精緻食譜,產地：日本品牌、日本設計、中國生產,商品驗證識別號碼: R35178,責任險：本商品已投保新光產險 3200 萬產品責任險"
日本麗克特氣炸鍋,日本 recolte,,3280,https://market.icook.tw//products/recolte-airoven,"品名：配件 專用烤模,尺寸：D16 X W16 X H7.5 cm,材質：金屬合金+不沾塗層,容量：1200ml,內容物：烤模x1、中文說明書、專用食譜,產地：日本設計，日本品牌，中國製造,責任險：本商品已投保新光產險 3200 萬產品責任險"
日本麗克特烘焙小家電,recolte 麗克特,,2480,https://market.icook.tw//products/recolte-bake,"品名：recolte 日本麗克特 皮卡丘三明治機,尺寸：<code>機器</code> Ｗ13 x D23 x H9.5cm／<code>烤盤</code> W11.8 x D12.7cm（電源線 95cm）,重量：1000g,規格：110V／60Hz／600W,內容物：主機、33 道精緻食譜、中文操作手冊、售後服務保證卡,產地：日本品牌，日本設計，中國製造"
飛利浦 高效率智慧萬用壓力鍋,PHILIPS 飛利浦,1593264,6988,https://market.icook.tw//products/philips-blackone,"品名：飛利浦快速洩壓智慧萬用鍋,內容物：主機、內鍋、量杯、飯匙兼湯杓、主電源線、蒸盤、拆卸式內鍋蓋、使用手冊、示範用快速入門指南、保證卡,尺寸：W28.5 x D38.5 x H26.2cm,型號：HD2151／50,顏色：晶耀黑,內鍋容量 : 5L,工作壓力值：0～70kPa,電壓：110V／60Hz,功率：900W,材質：<code>本體</code> 聚丙烯合成樹脂 / <code>內鍋</code> 鋁合金（不沾塗層）,產地：荷蘭品牌，中國製造,保固：機體原廠 2 年保固,BSMI 商品驗證：R33048,產品責任險：本產品已投保美商安達產物保險"
Disney 米奇廚電系列,JD Shop,,1580,https://market.icook.tw//products/mickey,"品名：Disney 米奇食物調理機,顏色：曜黑色,尺寸：W130xD130xH255mm,容量：3L,材質：<code>本體</code> ABS / <code>調理杯</code> AS／<code>奶油攪拌盤</code> PP樹脂 ／<code>刀片</code> 不鏽鋼 ,耐熱：<code>調理杯</code> 80~100℃,電壓：110V／60Hz／260W,內容物： 主機、奶油攪拌盤、雙層刀頭,產地：台灣品牌，中國製造,國際條碼：4710623410334,BSMI 證號 :R37800"
